	0	3    UNG([^AEIOU]|$)			0055005E
	0	2    HA						0068
	0	2    KA						006B
	0	2    BA						0062
	0	2    PA						0070
	0	2    NA						006E
	0	2    WA						0077
	0	2    GA						0067
	0	2    JA						006A
	0	2    DA						0064
	0	2    RA						0072
	0	2    MA						006D
	0	2    TA						0074
	0	2    SA						0073
	0	2    CA						0063
	0	2    YA						0079
	0	2    LA						006C
	0	2    HE						00680065
	0	2    KE						006B0065
	0	2    BE						00620065
	0	2    PE						00700065
	0	2    NE						006E0065
	0	2    WE						00770065
	0	2    GE						00670065
	0	2    JE						006A0065
	0	2    DE		00640065
	0	2    RE		00720065
	0	2    ME		006D0065
	0	2    TE		00740065
	0	2    SE		00730065
	0	2    CE         00630065
	0	2    YE		00790065
	0	2    LE		006C0065
	0	2    HI		00680069
	0	2    KI		006B0069
	0	2    BI		00620069
	0	2    PI		00700069
	0	2    NI		006E0069
	0	2    WI		00770069
	0	2    GI		00670069
	0	2    JI		006A0069
	0	2    DI		00640069
	0	2    RI		00720069
	0	2    MI		006D0069
	0	2    TI		00740069
	0	2    SI		00730069
	0	2    CI         00630069
	0	2    YI		00790069
	0	2    LI		006C0069
	0	2    HO		0068006F
	0	2    KO		006B006F
	0	2    BO		0062006F
	0	2    PO		0070006F
	0	2    NO		006E006F
	0	2    WO		0077006F
	0	2    GO		0067006F
	0	2    JO		006A006F
	0	2    DO		0064006F
	0	2    RO		0072006F
	0	2    MO		006D006F
	0	2    TO		0074006F
	0	2    SO		0073006F
	0	2    CO		0063006F
	0	2    YO		0079006F
	0	2    LO		006C006F
	0	2    HU		0048
	0	2    KU		004B
	0	2    BU		0042
	0	2    PU		0050
	0	2    NU		004E
	0	2    WU		0057
	0	2    GU		0047
	0	2    JU		004A
	0	2    DU		0044
	0	2    RU		0052
	0	2    MU		004D
	0	2    TU		0054
	0	2    SU		0053
	0	2    CU         0043
	0	2    YU		0059
	0	2    LU		004C
	0	2    NG		003C005C
	0	2    NY		005B
	0	1    A		0061
	0	1    B		0062005C
	0	1    D		0064005C
	0	1    E		00610065
	0	1    G		0067005C
	-1	1    [AEIOU]H([^AEIOU]|$) 0078
	0	1    H		0068005C
	0	1    I		00610069
	0	1    J		006A005C
	0	1    K		006B005C
	0	1    L		006C005C
	0	1    M		006D005C
	0	1    N		006E005C
	0	1    O		0061006F
	0	1    P		0070005C
	0	1    R		0072005C
	0	1    S		0073005C
	0	1    C		0063005C
	0	1    T		0074005C
	0	1    U		0041
	0	1    W		0077005C
	0	1    Y		0079005C
